id,order_id,order_date,region,state,city,category,product,brand,customer_name,quantity,sales_amount,cost_amount,profit,payment_mode
832,ORD0006432,2026-02-20,West,Karnataka,Bangalore,Electronics,Printer,Samsung,Customer_3159,5,36083,37250,16509,UPI
833,ORD0006433,2026-03-10,South,Delhi,Pune,Electronics,"Smart TV",Sony,Customer_17333,1,29836,46020,-9497,Cash
834,ORD0006434,2026-03-16,South,Telangana,Bangalore,Electronics,"Power Bank",Apple,Customer_27038,2,27472,41257,64038,Card
835,ORD0006435,2026-03-07,West,Delhi,"New Delhi","Office Devices",Earbuds,Sony,Customer_11657,5,81944,26234,23779,UPI
836,ORD0006436,2026-06-12,North,Maharashtra,"New Delhi",Electronics,Laptop,Apple,Customer_48559,4,89896,20767,73208,Card
837,ORD0006437,2026-02-25,South,Delhi,Pune,"Home Appliances",Laptop,Samsung,Customer_43984,2,67574,28990,22973,UPI
838,ORD0006438,2026-06-08,West,Delhi,Bangalore,"Office Devices",Mobile,Samsung,Customer_40360,4,77040,56054,6075,UPI
839,ORD0006439,2026-04-28,North,Telangana,Mumbai,"Office Devices",Tablet,Sony,Customer_3129,5,33281,28068,34193,UPI
840,ORD0006440,2026-05-18,West,Delhi,Mumbai,Electronics,"Power Bank",Sony,Customer_47276,4,86580,72598,-8883,Cash
841,ORD0006441,2026-03-20,North,Maharashtra,Pune,Accessories,Laptop,Sony,Customer_43905,3,65382,45924,25227,Card
842,ORD0006442,2026-01-24,South,Delhi,Pune,Accessories,"Smart TV",Samsung,Customer_26118,3,21726,48281,8929,Cash
843,ORD0006443,2026-05-10,East,Maharashtra,Bangalore,Electronics,AC,HP,Customer_27076,1,47292,22580,13936,Card
844,ORD0006444,2026-03-21,West,Karnataka,Warangal,"Office Devices",Tablet,Samsung,Customer_31974,4,74171,28701,-38177,Cash
845,ORD0006445,2026-03-16,South,Telangana,Hyderabad,Accessories,AC,Samsung,Customer_47369,4,52888,21213,21052,UPI
846,ORD0006446,2026-02-04,East,Maharashtra,"New Delhi",Accessories,Tablet,Apple,Customer_35926,2,91289,64654,-8232,UPI
847,ORD0006447,2026-04-02,South,Telangana,Bangalore,"Office Devices",Mobile,Samsung,Customer_34306,1,79395,28904,21819,Cash
848,ORD0006448,2026-02-02,East,Delhi,Mumbai,"Home Appliances",AC,Apple,Customer_10348,5,97838,21515,7265,Cash
849,ORD0006449,2026-01-21,North,Telangana,Bangalore,Electronics,Tablet,Apple,Customer_11028,5,29550,58696,13776,Cash
850,ORD0006450,2026-06-01,North,Delhi,"New Delhi","Office Devices",Tablet,Sony,Customer_5099,1,39482,68277,8812,Cash
851,ORD0006451,2026-05-19,East,Maharashtra,Bangalore,Accessories,Earbuds,Samsung,Customer_28345,5,38163,25713,-9423,UPI
852,ORD0006452,2026-02-27,West,Karnataka,Hyderabad,Electronics,Laptop,Samsung,Customer_18353,5,24668,62762,31157,UPI
853,ORD0006453,2026-06-20,North,Karnataka,Bangalore,Electronics,Laptop,Apple,Customer_16898,2,49405,15539,39330,Card
854,ORD0006454,2026-06-15,East,Karnataka,Warangal,"Office Devices",Laptop,Samsung,Customer_7523,5,57782,39432,2073,Card
855,ORD0006455,2026-06-20,South,Telangana,Bangalore,Accessories,"Smart TV",Apple,Customer_39060,5,92346,73372,-33193,UPI
856,ORD0006456,2026-02-01,West,Delhi,Warangal,"Office Devices",AC,Apple,Customer_11591,1,20286,50907,76782,Card
857,ORD0006457,2026-05-15,East,Telangana,Mumbai,Accessories,Mobile,Samsung,Customer_38744,1,78447,52189,36955,Card
858,ORD0006458,2026-02-21,North,Karnataka,Pune,"Home Appliances","Smart TV",Apple,Customer_24426,1,81062,55745,-15995,Cash
859,ORD0006459,2026-02-08,West,Maharashtra,Hyderabad,"Home Appliances","Power Bank",Sony,Customer_2062,4,40548,30355,-923,Card
860,ORD0006460,2026-03-26,North,Delhi,"New Delhi","Office Devices",AC,Samsung,Customer_25649,4,45146,30581,-26456,UPI
861,ORD0006461,2026-04-24,North,Delhi,"New Delhi","Home Appliances",Printer,HP,Customer_49030,2,95795,51218,14958,UPI
862,ORD0006462,2026-06-06,East,Delhi,"New Delhi",Accessories,"Power Bank",Apple,Customer_23625,1,86948,16900,48190,UPI
863,ORD0006463,2026-03-22,East,Telangana,Mumbai,Electronics,Printer,Samsung,Customer_4184,4,81966,18452,43289,Card
864,ORD0006464,2026-05-20,East,Delhi,Hyderabad,"Office Devices",AC,Apple,Customer_14403,3,33780,53364,30433,Card
865,ORD0006465,2026-03-18,South,Maharashtra,Pune,"Office Devices",AC,Sony,Customer_26563,1,58003,35034,11331,Card
866,ORD0006466,2026-02-02,East,Karnataka,Warangal,Accessories,Tablet,Apple,Customer_6434,1,71338,26516,-28052,UPI
867,ORD0006467,2026-04-21,North,Karnataka,Bangalore,Accessories,AC,Samsung,Customer_37288,2,29145,60636,40686,UPI
868,ORD0006468,2026-04-02,North,Maharashtra,Mumbai,Accessories,"Smart TV",Samsung,Customer_48072,1,45393,42960,5766,Cash
869,ORD0006469,2026-01-25,West,Telangana,Pune,Accessories,"Power Bank",HP,Customer_7802,5,87965,54433,21066,Card
870,ORD0006470,2026-05-03,North,Karnataka,Mumbai,"Office Devices","Power Bank",Sony,Customer_29359,1,36804,43037,53721,Card
871,ORD0006471,2026-02-16,West,Delhi,"New Delhi",Accessories,Mobile,Apple,Customer_9838,3,21599,47027,27113,Card
872,ORD0006472,2026-04-22,East,Delhi,Bangalore,"Home Appliances",Tablet,HP,Customer_26298,4,60104,54541,9563,Card
873,ORD0006473,2026-05-01,East,Delhi,Hyderabad,Accessories,"Smart TV",HP,Customer_47427,5,33489,41073,56496,Cash
874,ORD0006474,2026-05-02,East,Maharashtra,Bangalore,Electronics,Tablet,Sony,Customer_4215,1,47060,35195,38583,Card
875,ORD0006475,2026-02-17,North,Telangana,Hyderabad,Accessories,Mobile,Sony,Customer_17470,5,36107,42416,57496,Cash
876,ORD0006476,2026-04-02,South,Karnataka,Bangalore,Accessories,AC,HP,Customer_34231,2,46330,63949,11659,UPI
877,ORD0006477,2026-06-07,South,Maharashtra,Mumbai,"Home Appliances",Laptop,Apple,Customer_19771,4,49795,58618,22002,Card
878,ORD0006478,2026-02-03,North,Delhi,"New Delhi",Electronics,Earbuds,Samsung,Customer_35558,4,72119,74188,27431,UPI
879,ORD0006479,2026-05-23,East,Maharashtra,Warangal,"Home Appliances",Laptop,HP,Customer_23973,1,44168,18973,-16542,Card
880,ORD0006480,2026-06-27,East,Karnataka,Pune,"Home Appliances",Printer,HP,Customer_41319,1,32529,39096,18879,UPI
881,ORD0006481,2026-04-23,West,Maharashtra,Pune,Electronics,Earbuds,Sony,Customer_14748,1,56330,19035,42857,Card
882,ORD0006482,2026-01-14,South,Karnataka,Warangal,Electronics,Tablet,Apple,Customer_18538,3,89041,46793,-32905,Card
883,ORD0006483,2026-05-18,West,Telangana,Mumbai,Electronics,Laptop,Apple,Customer_11360,5,65350,32117,16666,UPI
884,ORD0006484,2026-01-23,West,Karnataka,Pune,Accessories,Printer,Samsung,Customer_15353,3,40146,72320,-7708,Cash
885,ORD0006485,2026-06-23,North,Telangana,Pune,Accessories,Printer,Apple,Customer_36813,4,22423,27479,73637,UPI
886,ORD0006486,2026-03-20,East,Telangana,Bangalore,"Office Devices","Power Bank",HP,Customer_33552,4,89866,17084,9438,Card
887,ORD0006487,2026-02-25,West,Delhi,"New Delhi",Accessories,AC,HP,Customer_38116,4,60085,28948,21825,Cash
888,ORD0006488,2026-02-20,North,Delhi,Pune,"Office Devices",Printer,HP,Customer_6695,1,22303,68140,29187,Cash
889,ORD0006489,2026-01-06,North,Telangana,Mumbai,"Home Appliances","Smart TV",Samsung,Customer_35869,3,36294,51294,22919,Cash
890,ORD0006490,2026-03-06,West,Karnataka,Bangalore,Electronics,Printer,Samsung,Customer_28094,4,85153,73322,28234,Card
891,ORD0006491,2026-03-24,West,Telangana,Mumbai,Electronics,Printer,HP,Customer_41002,1,25491,16556,46433,UPI
892,ORD0006492,2026-01-09,North,Telangana,Warangal,"Office Devices",AC,Samsung,Customer_36677,4,64533,46736,65765,Card
893,ORD0006493,2026-05-05,East,Maharashtra,Warangal,Electronics,Laptop,HP,Customer_1499,2,38105,35511,-131,Card
894,ORD0006494,2026-02-26,East,Delhi,Mumbai,"Home Appliances",Earbuds,Samsung,Customer_27434,5,99619,26486,65735,Card
895,ORD0006495,2026-04-28,East,Delhi,Hyderabad,Electronics,Printer,Sony,Customer_43915,5,59957,16001,-704,Card
896,ORD0006496,2026-03-27,West,Telangana,Mumbai,Accessories,Tablet,Samsung,Customer_24271,1,96537,47147,43504,UPI
897,ORD0006497,2026-03-27,South,Telangana,Hyderabad,"Home Appliances",Mobile,Samsung,Customer_35915,1,72109,61384,63676,Card
898,ORD0006498,2026-04-09,North,Karnataka,Hyderabad,"Office Devices",Laptop,Sony,Customer_41364,4,80970,66856,-27121,UPI
899,ORD0006499,2026-02-20,East,Telangana,Mumbai,"Home Appliances",AC,Apple,Customer_11142,1,60127,39353,22636,Card
900,ORD0006500,2026-01-10,East,Karnataka,Hyderabad,Accessories,"Power Bank",Apple,Customer_799,3,36359,55260,22647,Cash
901,ORD0006501,2026-01-29,South,Maharashtra,Pune,"Office Devices",Laptop,Sony,Customer_36658,3,89333,20616,70881,UPI
902,ORD0006502,2026-02-21,North,Delhi,Mumbai,Accessories,Tablet,HP,Customer_47124,1,45688,45982,21861,UPI
903,ORD0006503,2026-05-04,East,Telangana,Hyderabad,"Home Appliances","Power Bank",Apple,Customer_36418,1,82175,33514,14064,Cash
904,ORD0006504,2026-05-07,North,Telangana,Pune,"Home Appliances","Smart TV",Apple,Customer_25230,1,65331,62095,-23143,Cash
905,ORD0006505,2026-04-08,South,Karnataka,Hyderabad,Accessories,Laptop,Apple,Customer_23025,5,71674,63789,3204,Card
906,ORD0006506,2026-03-30,West,Maharashtra,Hyderabad,Accessories,"Power Bank",HP,Customer_28167,1,38626,51625,-22928,Card
907,ORD0006507,2026-02-25,West,Karnataka,Bangalore,"Home Appliances","Smart TV",Samsung,Customer_1271,4,49225,60696,45431,Cash
908,ORD0006508,2026-03-10,South,Delhi,Bangalore,Electronics,Tablet,HP,Customer_14207,3,99086,29297,-1766,Card
909,ORD0006509,2026-05-09,North,Delhi,Bangalore,Accessories,AC,HP,Customer_5528,5,32000,18659,67888,UPI
910,ORD0006510,2026-02-05,North,Delhi,Pune,Electronics,Printer,HP,Customer_24927,5,70978,57387,-4374,Cash
911,ORD0006511,2026-03-01,North,Karnataka,Warangal,"Office Devices","Smart TV",Apple,Customer_40827,5,26540,56396,-35782,Cash
912,ORD0006512,2026-06-08,East,Telangana,Hyderabad,Electronics,"Power Bank",Apple,Customer_6112,5,61491,54717,18304,Card
913,ORD0006513,2026-06-16,West,Maharashtra,"New Delhi",Accessories,"Power Bank",Sony,Customer_31064,2,28133,34742,-10608,Card
914,ORD0006514,2026-04-18,North,Delhi,"New Delhi","Home Appliances",Laptop,HP,Customer_17934,2,23698,48465,22369,UPI
915,ORD0006515,2026-06-20,East,Delhi,Mumbai,"Home Appliances",Printer,Samsung,Customer_931,1,83867,43748,-28913,UPI
916,ORD0006516,2026-03-22,West,Karnataka,Pune,"Office Devices",Tablet,Apple,Customer_42479,4,42321,20907,-1421,UPI
917,ORD0006517,2026-05-15,East,Karnataka,Warangal,"Home Appliances",Earbuds,Apple,Customer_10145,5,46741,57332,16515,UPI
918,ORD0006518,2026-02-24,West,Telangana,Warangal,Accessories,AC,Samsung,Customer_3175,2,40605,40139,9528,UPI
919,ORD0006519,2026-06-22,North,Telangana,Warangal,"Home Appliances","Power Bank",Samsung,Customer_937,4,93022,25949,-458,Cash
920,ORD0006520,2026-03-31,South,Maharashtra,Hyderabad,"Home Appliances",Tablet,HP,Customer_30705,3,79637,25480,16308,Card
921,ORD0006521,2026-06-27,West,Maharashtra,Mumbai,Electronics,Earbuds,Sony,Customer_14504,3,96262,19337,27664,UPI
922,ORD0006522,2026-06-08,West,Telangana,"New Delhi","Office Devices","Smart TV",Sony,Customer_34357,1,43334,29792,30701,Cash
923,ORD0006523,2026-05-07,South,Delhi,Pune,"Office Devices",AC,Sony,Customer_15796,1,95465,25917,-39807,Cash
924,ORD0006524,2026-04-14,East,Telangana,"New Delhi","Office Devices","Power Bank",Samsung,Customer_22764,3,99105,46877,8837,Cash
925,ORD0006525,2026-03-28,East,Karnataka,Hyderabad,"Home Appliances",Mobile,Apple,Customer_31946,1,48631,52478,-13464,UPI
926,ORD0006526,2026-03-28,South,Delhi,Hyderabad,Electronics,Tablet,Samsung,Customer_40468,5,43086,51774,11586,Cash
927,ORD0006527,2026-03-20,West,Delhi,Mumbai,Accessories,Laptop,Apple,Customer_2773,1,38148,68901,48245,Card
928,ORD0006528,2026-05-19,West,Karnataka,"New Delhi",Accessories,Tablet,Sony,Customer_15287,1,59047,26836,45655,Card
929,ORD0006529,2026-04-14,North,Delhi,Hyderabad,"Home Appliances","Smart TV",Apple,Customer_13974,1,48168,53770,-37099,Cash
930,ORD0006530,2026-06-19,North,Karnataka,Mumbai,"Office Devices","Power Bank",Samsung,Customer_17008,4,81666,49762,40726,Cash
931,ORD0006531,2026-02-19,East,Maharashtra,Mumbai,"Office Devices",Earbuds,Sony,Customer_48448,1,72033,70061,29996,Cash
932,ORD0006532,2026-06-24,South,Maharashtra,Bangalore,"Office Devices",Mobile,HP,Customer_20215,2,92908,67931,14874,Card
933,ORD0006533,2026-01-15,North,Delhi,Bangalore,"Home Appliances","Power Bank",Samsung,Customer_43602,1,32820,35126,-37839,Cash
934,ORD0006534,2026-04-05,West,Telangana,Pune,Accessories,Tablet,Apple,Customer_327,3,72328,54976,-16259,Cash
935,ORD0006535,2026-01-16,South,Delhi,"New Delhi",Electronics,Mobile,Samsung,Customer_23655,2,70682,47157,50050,Cash
936,ORD0006536,2026-04-28,East,Delhi,Warangal,"Home Appliances",AC,Apple,Customer_3831,4,63122,41028,21662,Card
937,ORD0006537,2026-05-25,South,Telangana,Bangalore,"Home Appliances",AC,Samsung,Customer_44024,3,86509,55387,54421,Cash
938,ORD0006538,2026-03-08,West,Telangana,Bangalore,"Office Devices",Printer,Samsung,Customer_24870,2,43170,37743,-52571,UPI
939,ORD0006539,2026-03-29,East,Karnataka,Bangalore,Accessories,Printer,Sony,Customer_29592,1,40886,32006,36551,UPI
940,ORD0006540,2026-04-04,West,Delhi,Bangalore,"Home Appliances",Laptop,Sony,Customer_30834,4,70546,19200,37598,UPI
941,ORD0006541,2026-04-12,East,Telangana,"New Delhi",Accessories,AC,HP,Customer_47516,5,28214,47472,14855,Card
942,ORD0006542,2026-01-17,West,Karnataka,Pune,"Home Appliances",Laptop,HP,Customer_49253,1,32893,59159,-25750,Cash
943,ORD0006543,2026-01-17,West,Delhi,Hyderabad,"Home Appliances",Earbuds,Sony,Customer_12141,5,41909,73074,-4720,UPI
944,ORD0006544,2026-05-28,North,Delhi,Bangalore,Electronics,Laptop,Sony,Customer_19653,2,20485,34151,-4648,UPI
945,ORD0006545,2026-05-28,North,Telangana,Warangal,"Office Devices","Power Bank",Sony,Customer_29893,1,98017,39887,-12971,Cash
946,ORD0006546,2026-05-09,North,Telangana,Bangalore,"Office Devices",Tablet,Sony,Customer_44508,4,65719,69736,42893,UPI
947,ORD0006547,2026-02-14,North,Telangana,"New Delhi",Electronics,Laptop,Samsung,Customer_20241,1,86699,23386,-13318,Cash
948,ORD0006548,2026-04-09,East,Karnataka,Pune,"Office Devices",Mobile,Apple,Customer_47724,2,30291,41878,17769,Cash
949,ORD0006549,2026-04-11,West,Karnataka,Pune,Electronics,Earbuds,Sony,Customer_5992,2,94825,68979,14618,UPI
950,ORD0006550,2026-03-13,East,Maharashtra,Hyderabad,Accessories,"Power Bank",Samsung,Customer_42795,1,83430,59880,131,UPI
951,ORD0006551,2026-06-23,West,Karnataka,Mumbai,"Home Appliances",Tablet,Sony,Customer_9512,3,22603,51043,33807,UPI
952,ORD0006552,2026-03-18,North,Maharashtra,Mumbai,"Home Appliances",Mobile,Apple,Customer_26503,3,94306,22965,15892,Cash
953,ORD0006553,2026-04-15,East,Telangana,"New Delhi","Home Appliances",Mobile,Apple,Customer_37284,1,86412,21627,-48721,UPI
954,ORD0006554,2026-04-16,East,Karnataka,Hyderabad,Accessories,AC,Apple,Customer_22338,3,54529,44696,-5485,Card
955,ORD0006555,2026-03-18,West,Karnataka,Warangal,"Office Devices","Smart TV",HP,Customer_16577,1,65601,45676,30834,UPI
956,ORD0006556,2026-04-29,North,Telangana,"New Delhi",Accessories,"Power Bank",Sony,Customer_49223,5,87144,34254,-16287,Cash
957,ORD0006557,2026-01-09,East,Maharashtra,Mumbai,"Office Devices","Smart TV",HP,Customer_4250,2,30852,65632,38166,Cash
958,ORD0006558,2026-03-29,East,Karnataka,"New Delhi","Home Appliances",Printer,Samsung,Customer_48740,5,95734,63643,-16062,Card
959,ORD0006559,2026-05-22,North,Telangana,Warangal,Accessories,Mobile,Samsung,Customer_21437,1,21604,69991,-4961,UPI
960,ORD0006560,2026-01-26,North,Delhi,Hyderabad,"Office Devices",Mobile,Samsung,Customer_37457,5,51636,26490,49814,Cash
961,ORD0006561,2026-04-22,East,Karnataka,Warangal,"Home Appliances",Printer,Sony,Customer_19730,1,29413,39448,47789,UPI
962,ORD0006562,2026-01-22,East,Karnataka,Hyderabad,Electronics,Printer,Apple,Customer_27363,1,70889,15831,-27914,Cash
963,ORD0006563,2026-03-09,East,Karnataka,Pune,"Home Appliances","Power Bank",Apple,Customer_2341,1,39520,74359,15862,UPI
964,ORD0006564,2026-01-17,East,Delhi,"New Delhi",Electronics,Mobile,HP,Customer_754,5,71990,40938,-23807,Cash
965,ORD0006565,2026-04-19,North,Maharashtra,Bangalore,"Office Devices",Laptop,Apple,Customer_6355,3,71312,74604,-5608,Cash
966,ORD0006566,2026-04-01,North,Karnataka,Hyderabad,Electronics,Mobile,HP,Customer_1302,5,73748,45558,39859,Cash
967,ORD0006567,2026-05-30,South,Maharashtra,Warangal,Electronics,Printer,HP,Customer_23231,3,60348,61968,-2309,Cash
968,ORD0006568,2026-03-18,East,Telangana,Mumbai,Electronics,"Smart TV",Sony,Customer_18717,1,28234,37743,4196,Cash
969,ORD0006569,2026-05-07,East,Telangana,Bangalore,"Office Devices",AC,HP,Customer_38838,4,59907,26804,-6760,UPI
970,ORD0006570,2026-02-22,South,Delhi,Mumbai,Electronics,AC,Samsung,Customer_35603,1,48725,44889,3672,Card
971,ORD0006571,2026-03-16,South,Maharashtra,Hyderabad,Electronics,Earbuds,Samsung,Customer_40331,1,50965,42071,5376,Cash
972,ORD0006572,2026-02-09,South,Telangana,Warangal,"Home Appliances",Earbuds,Samsung,Customer_44037,5,26816,50373,18839,Card
973,ORD0006573,2026-06-02,South,Delhi,Hyderabad,"Office Devices",Printer,Samsung,Customer_32040,1,50445,58265,32781,Card
974,ORD0006574,2026-03-24,South,Karnataka,Bangalore,Accessories,"Smart TV",Sony,Customer_40104,3,35895,40828,20094,UPI
975,ORD0006575,2026-03-21,East,Delhi,Hyderabad,"Office Devices",Mobile,Samsung,Customer_10395,5,82216,29860,30426,Cash
976,ORD0006576,2026-04-28,West,Karnataka,"New Delhi","Office Devices",Earbuds,Samsung,Customer_1429,1,88916,59335,-6254,Card
977,ORD0006577,2026-05-08,West,Karnataka,Pune,"Home Appliances",Mobile,Sony,Customer_26073,4,74409,42233,-23700,Cash
978,ORD0006578,2026-05-26,North,Karnataka,Mumbai,Electronics,AC,HP,Customer_32723,1,93770,19759,626,UPI
979,ORD0006579,2026-04-25,South,Delhi,Warangal,Electronics,Printer,HP,Customer_10274,5,51262,47973,37328,Card
980,ORD0006580,2026-03-12,West,Karnataka,Warangal,"Home Appliances",Printer,Samsung,Customer_48142,2,90900,36986,-27188,Cash
981,ORD0006581,2026-02-21,North,Maharashtra,Bangalore,"Office Devices",Printer,Apple,Customer_14241,1,36993,16315,25024,Cash
982,ORD0006582,2026-03-19,East,Karnataka,Pune,Electronics,Tablet,Apple,Customer_21642,5,46072,66293,-26398,UPI
983,ORD0006583,2026-05-18,West,Karnataka,Bangalore,Accessories,Mobile,Sony,Customer_14595,1,91854,16593,33369,Cash
984,ORD0006584,2026-06-08,West,Maharashtra,Pune,Accessories,Earbuds,Sony,Customer_12099,4,20479,62445,61448,UPI
985,ORD0006585,2026-05-09,North,Delhi,Hyderabad,"Home Appliances",AC,HP,Customer_23152,3,91641,21408,17785,Cash
986,ORD0006586,2026-03-24,South,Karnataka,Warangal,"Office Devices",Earbuds,Apple,Customer_45570,2,85236,23848,27526,Cash
987,ORD0006587,2026-06-14,East,Telangana,Hyderabad,"Home Appliances",AC,HP,Customer_42501,1,99373,53128,15189,UPI
988,ORD0006588,2026-01-26,South,Delhi,Hyderabad,"Home Appliances",Tablet,HP,Customer_3979,3,55697,52208,8983,Card
989,ORD0006589,2026-03-25,East,Telangana,Mumbai,Electronics,"Power Bank",Sony,Customer_49152,3,89128,52955,-6671,Cash
990,ORD0006590,2026-03-24,South,Telangana,Bangalore,Electronics,Tablet,Samsung,Customer_13608,1,56693,22695,-30274,UPI
991,ORD0006591,2026-05-13,East,Maharashtra,"New Delhi",Electronics,Tablet,Samsung,Customer_36939,4,24644,34537,23738,Cash
992,ORD0006592,2026-04-25,East,Karnataka,Pune,"Office Devices",Printer,Sony,Customer_30930,1,87005,61307,7738,Cash
993,ORD0006593,2026-06-22,West,Karnataka,Mumbai,"Home Appliances","Power Bank",Sony,Customer_40914,4,32363,51424,48492,Card
994,ORD0006594,2026-02-14,East,Karnataka,Mumbai,"Office Devices","Smart TV",HP,Customer_23211,3,56680,49908,-7649,Cash
995,ORD0006595,2026-02-21,North,Telangana,Mumbai,"Home Appliances",Mobile,HP,Customer_39280,1,82299,63741,51592,UPI
996,ORD0006596,2026-02-26,South,Karnataka,"New Delhi","Office Devices",Printer,HP,Customer_12354,4,71239,25405,68172,Cash
997,ORD0006597,2026-03-12,North,Maharashtra,"New Delhi",Electronics,"Smart TV",HP,Customer_33361,4,28266,54220,31818,Cash
998,ORD0006598,2026-06-12,West,Maharashtra,Mumbai,"Office Devices","Smart TV",Samsung,Customer_43890,1,73715,25455,27830,Cash
999,ORD0006599,2026-06-14,East,Karnataka,Warangal,"Office Devices",Mobile,Samsung,Customer_35800,4,50360,61860,36945,Cash
1000,ORD0006600,2026-02-19,East,Delhi,Bangalore,"Home Appliances",Earbuds,Sony,Customer_32813,4,60214,40831,692,UPI
